OID,AddNum_Pre,Add_Number,AddNum_Suf,AddNo_Full,St_PreMod,St_PreDir,St_PreTyp,St_PreSep,St_Name,St_PosTyp,St_PosDir,St_PosMod,StNam_Full,Building,Floor,Unit,Room,Seat,Addtl_Loc,SubAddress,LandmkName,County,Inc_Muni,Post_City,Census_Plc,Uninc_Comm,Nbrhd_Comm,NatAmArea,NatAmSub,Urbnztn_PR,PlaceOther,PlaceNmTyp,State,Zip_Code,Plus_4,UUID,AddAuth,AddrRefSys,Longitude,Latitude,NatGrid,Elevation,Placement,AddrPoint,Related_ID,RelateType,ParcelSrc,Parcel_ID,AddrClass,Lifecycle,Effective,Expire,DateUpdate,AnomStatus,LocatnDesc,Addr_Type,DeliverTyp,NAD_Source,DataSet_ID
-1,,1417,,1417,,North,,,RAYNOR,Avenue,,,North RAYNOR Avenue,,,,,,,,,Will,JOLIET,JOLIET,,,,,,,,,IL,60435,,{82835C5A-A006-4917-AAC3-2BC85E922E0F},Reserved for Future Use,,-88.101895158800104,41.549708853708097,16TDM0810200369,,Unknown,-88.1018951588001 41.5497088537081,,,,,Numbered Thoroughfare Address,,11/17/2015 8:12:03,,8/1/2021 13:34:33,,,Unknown,,State of Illinois,
-1,,214,,214,,,,,MURIFIELD,Drive,,,MURIFIELD Drive,,,,,,,,,Onslow,Unincorporated,JACKSONVILLE,,,,,,,,,NC,28540,,{4EB2B6AE-A1F0-4728-8E2C-486A1860AA5D},,,-77.487318040299002,34.701042522962702,18STD7218042706,,Unknown,-77.487318040299 34.7010425229627,,,,,Numbered Thoroughfare Address,,,,9/28/2020 13:21:21,,,Unknown,,State of North Carolina,
-1,,915,,915,,South,,,FRANKLIN,Street,,,South FRANKLIN Street,,,,,,,,,Cameron,Unincorporated,SAN BENITO,,,,,,,,,TX,78586,,{A29E5532-3021-4612-8B1B-CB78F7671501},CAMERON ECD,,-97.648274999999998,26.133152000000099,14RPP3513291131,,Unknown,-97.648275 26.1331520000001,,,,,Numbered Thoroughfare Address,,10/5/2021 0:00:00,,5/6/2022 0:00:00,,,Unknown,,"Cameron County, Texas",
-1,,8731,,8731,,,,,WINCHESTER RIDGE,Drive,,,WINCHESTER RIDGE Drive,,,,,,,,,Allen,Unincorporated,Not stated,,WAYNE,FORT WAYNE,,,,,,IN,46819,,{1E29462D-59E8-4B4B-A605-E3AB7352CE3C},ALLEN COUNTY,,-85.144406556712198,41.003314595577599,16TFL5605440783,,Unknown,-85.1444065567122 41.0033145955776,,,,,Numbered Thoroughfare Address,,,,8/12/2022 0:00:00,,,Residential,,Indiana Geographic Information Council,
-1,,1538,,1538,,,,,DUNLAP ORPHANAGE,Road,,,DUNLAP ORPHANAGE Road,,,,,,,,,Tipton,Unincorporated,BRIGHTON,,,,,,,,,TN,38011,,{85BDB9E1-7685-4D6F-9105-AB78B8BBF454},911-GIS,,-89.681820816442695,35.410097069524603,16SBE5647721826,,Unknown,-89.6818208164427 35.4100970695246,,,,,Numbered Thoroughfare Address,,5/8/2013 0:00:00,,7/22/2021 15:44:52,,,Unknown,,State of TN,
-1,,2535,,2535,,North,,,CHURCH,Street,,,North CHURCH Street,,,B,,,Per Haw River,B Per Haw River,,Alamance,HAW RIVER,BURLINGTON,,,,,,,,,NC,27217,,{33B941EC-D9EF-44AA-AACD-3BB7131226B2},,,-79.386473799835301,36.090488532582498,17SPV4526295190,,Unknown,-79.3864737998353 36.0904885325825,,,,,Numbered Thoroughfare Address,,,,2/9/2023 0:00:00,,,Unknown,,State of North Carolina,
-1,,16307,,16307,,,,,HIGHVIEW,Drive,,,HIGHVIEW Drive,,,,,,,,,Cuyahoga,Unincorporated,CLEVELAND,,,,,,,,,OH,44128,,{810CF270-6310-434F-A131-7814AB98183D},COUNTY,,-81.566752845303697,41.427797449158398,17TMF5264486403,,Unknown,-81.5667528453037 41.4277974491584,,,,,Numbered Thoroughfare Address,,,,3/31/2010 0:00:00,,,Unknown,,OHIO LOCATION BASED RESPONSE SYSTEM,
-1,,1234,,1234,,,,,54TH,Avenue,Southwest,,54TH Avenue Southwest,,,,,,,,,Oliver,UNINCORPORATED,HAZEN,,,,,,,,,ND,58545,,{C2BEFCBE-724D-462F-9D0C-2C1C1318D7CA},ndaco.org,,-101.636972185217999,47.234466999652298,14TLT0040634593,,Structure - Rooftop,-101.636972185218 47.2344669996523,,,,,Numbered Thoroughfare Address,,,,11/2/2017 0:00:00,,,Unknown,,State of North Dakota,
-1,,3205,,3205,,,,,CANYON LEDGE,Cove,,,CANYON LEDGE Cove,,,,,,,,,Williamson,Unincorporated,ROUND ROCK,,,,,,,,,TX,78681,,{368820A2-B1FF-44BB-98DD-6F23593D7936},CAPCOG,,-97.734299835000002,30.561290915000001,14RPU2138581665,,Unknown,-97.734299835 30.561290915,,,,,Numbered Thoroughfare Address,,2/1/2022 0:00:00,,7/2/2021 0:00:00,,,Unknown,,"Williamson County, Texas",
-1,,3405,,3405,,South,,,LANDESS,Street,,,South LANDESS Street,,,,,,,,,Grant,Unincorporated,Not stated,,,MARION,,,,,,IN,46952,,{27B0A723-CB64-4BC8-A02B-5386716E7855},GRANT COUNTY,,-85.668920785972801,40.528534652355397,16TFK1274187273,,Unknown,-85.6689207859728 40.5285346523554,,,,,Numbered Thoroughfare Address,,,,8/15/2022 0:00:00,,,Residential,,Indiana Geographic Information Council,
-1,,1185,,1185,,,,,Middle,Road,,,Middle Road,,,,,,,,,Essex,Willsboro,Willsboro,Willsboro CDP,Willsboro,,,,,,,NY,12996,,{2602C52A-4393-45E9-BAB8-BE0DB3BB1390},911 Addressing Authority,,-73.391365505542396,44.350600649841503,18TXQ2820912072,,Structure - Rooftop,-73.3913655055424 44.3506006498415,,,,,Numbered Thoroughfare Address,,,,3/22/2016 13:34:18,,,Unknown,,New York State GIS Program Office,
-1,,217,,217,,East,,,Granite,Avenue,,,East Granite Avenue,,,,,,,,,Gallatin,Bozeman,Bozeman,,,,,,,,,MT,59718,,{D78965F9-1FA0-445E-A3B3-5363770ECBCF},City of Bozeman,,-111.090127988145994,45.676314822356503,12TVR9298058088,,Structure - Rooftop,-111.090127988146 45.6763148223565,,,,,Numbered Thoroughfare Address,,,,8/3/2022 10:25:08,,,Residential,,State of Montana,
-1,,25,,25,,,,,LYNG,Street,,,LYNG Street,,,,,,,,,Bristol,DARTMOUTH,Not stated,Smith Mills CDP,DARTMOUTH,,,,,,,MA,02747,,{8AD0EFA9-5A46-A465-7AE0-03FAA16683D2},DARTMOUTH,UNINC_COMM,-70.973300522000002,41.637178537000104,19TCG3564711374,,Structure - Rooftop,-70.973300522 41.6371785370001,,,,,Numbered Thoroughfare Address,,,,3/4/2014 0:00:00,,,Residential,,"MASSGIS, Massachusetts",
-1,,2610,,2610,,,,,IOWA,Street,,,IOWA Street,,,,,,,,,Eddy,Unincorporated,CARLSBAD,,CARLSBAD,,,,,,,NM,88220,,{1044DE7D-AD8F-4C8C-9B87-B690579041B1},EDCAR,,-104.260638966781002,32.419376967517501,13SER6951787162,,Unknown,-104.260638966781 32.4193769675175,,,,,Numbered Thoroughfare Address,,8/2/2022 0:00:00,,8/19/2022 0:00:00,,,Unknown,,University of New Mexico EDAC,
-1,,303,,303,,,,,ROCK ISLAND,Road,,,ROCK ISLAND Road,,,,,,,,,Polk,Unincorporated,Not stated,,,,,,,,,TX,75960,,{BE3CB297-FE87-463C-B405-435DB7A8C799},CSEC,,-94.822388873999998,30.919777490000101,15RUQ2586422134,,Unknown,-94.822388874 30.9197774900001,,,,,Numbered Thoroughfare Address,,2/1/2022 0:00:00,,6/22/2020 13:19:12,,,Unknown,,"Polk County, Texas",
-1,,12,,12,,,,,Parrish,Drive,,,Parrish Drive,,,,,,,,,Sussex,"Sussex, Vernon Township",Vernon,,,,,,,,,NJ,07462,,{93CF2916-C27B-4D51-AA91-20E3B5439FD8},Sussex County,,-74.537269527405897,41.192822046077502,18TWL3880260265,,Unknown,-74.53726952740593 41.19282204607751,,,,56146946-9d56-402b-ac0a-c852b912fa10,Numbered Thoroughfare Address,,,,1/15/2022 5:29:20,,,Unknown,,State of New Jersey,4456f6bd-b105-4504-8923-40adef5ce3c9
-1,,86,,86,,South,,,MOLINE,Street,,,South MOLINE Street,,,,,,,,,Arapahoe,AURORA,Not stated,,,,,,,,,CO,80012,,{44DDDF02-436C-4A4C-97C9-51E694456E86},,,-104.854348950765001,39.713872128367903,13SED1248496010,,,-104.854348950765 39.7138721283679,,,,,Numbered Thoroughfare Address,,,,5/1/2022 0:00:00,,,Unknown,,Colorado OIT GIS,
-1,,957,,957,,,,,EVENINGSONG,Drive,,,EVENINGSONG Drive,,,,,,,,,Douglas,CASTLE ROCK,Not stated,,,,,,,,,CO,80104,,{AE6A565C-1BFB-4563-8CE1-1762168EF8F3},,,-104.852513612044007,39.337401540538600,13SED1271054229,,,-104.852513612044 39.3374015405386,,,,,Numbered Thoroughfare Address,,,,4/20/2022 0:00:00,,,Unknown,,Colorado OIT GIS,
-1,,56,,56,,,,,Bay Mt,Drive,,,Bay Mt Drive,,,,,,,,,New London,Griswold,Not stated,,GRISWOLD,,,,,,,CT,06351,,{0AEE9566-8B6C-45B3-931C-BB2D2DCD7C72},State of Connecticut Department of Emergency Services and Public Protection,,-71.900817309455903,41.542072590589598,19TBG5803302999,,Parcel - Other,-71.9008173094559 41.5420725905896,,,,,Numbered Thoroughfare Address,,,,3/4/2022 0:00:00,,,Unknown,,State of Connecticut,
-1,,10925,,10925,,,,,CLOVIS,Highway,,,CLOVIS Highway,,,,,,,,,Chaves,Unincorporated,ROSWELL,,,,,,,,,NM,88201,,{3359BFCE-0043-4002-969D-08DDCC601C04},CH_CO,,-103.834008344232004,33.811109433236197,13SFT0791741823,,Unknown,-103.834008344232 33.8111094332362,,,,,Numbered Thoroughfare Address,,8/1/2022 0:00:00,,8/19/2022 0:00:00,,,Unknown,,University of New Mexico EDAC,
-1,,300,,300,,,,,FLAGSTONE,Drive,,,FLAGSTONE Drive,,,,,,,,,Johnson,Unincorporated,BUR,,,,,,,,,TX,76028,,{EE6E2C36-333E-4547-BF91-C296BDE2BFFF},City of Burleson,,-97.343765023000003,32.552026668000103,14SPB5550402835,,Unknown,-97.343765023 32.5520266680001,,,,,Numbered Thoroughfare Address,,4/1/2022 0:00:00,,7/27/2022 0:00:00,,,Unknown,,"Johnson County, Texas",
-1,,534,,534,,,,,UTAH,Street,,,UTAH Street,,,,,,,,,Lucas,TOLEDO,TOLEDO,,TOLEDO,,,,,,,OH,43605,,{8B705423-79E9-4E1B-893B-AFB00210FA4A},"Lucas County, Ohio",,-83.527596064563895,41.640477778733903,17TKG8948812946,,,-83.5275960645639 41.6404777787339,,,,,Numbered Thoroughfare Address,,,,10/4/2019 0:00:00,,,House,,"Lucas County, Ohio",
-1,,595,,595,,,,,Sugar Tree Hollow,Road,,,Sugar Tree Hollow Road,,,,,,,,,Botetourt,Botetourt County,Eagle Rock,,,,,,,,,VA,24085,,{9BDD381E-350F-422B-9A79-C5F52A84CA64},Botetourt County,,-79.847623113068394,37.618862635314500,17SPB0169864152,,Structure - Rooftop,-79.8476231130684 37.6188626353145,,,,,Numbered Thoroughfare Address,,5/27/2022 0:00:00,,5/27/2022 0:00:00,,,Unknown,,Virginia Geographic Information Network,
-1,,59,,59,,,,,Eyland,Avenue,,,Eyland Avenue,,,,,,,,,Morris,"Morris, Roxbury Township",Succasunna,,,,,,,,,NJ,07876,1605,{86D7ECF2-CFE0-469D-BD3F-E5DDDFF0DC4B},Morris County,,-74.636601714439394,40.858638065056702,18TWL3062723128,,Unknown,-74.63660171443938 40.85863806505672,,,,d708ba06-df91-4a5d-9bca-0f25a493d2b9,Numbered Thoroughfare Address,,,,1/10/2022 17:59:18,,,Residence,,State of New Jersey,dbc768fb-a81d-412d-8d8b-37c49b2ef472
-1,,504,,504,,East,,,CHATHAM,Street,,,East CHATHAM Street,,,,,,,,,Wake,CARY,CARY,,,,,,,,,NC,27511,,{F1202F1E-EC20-4780-985C-3769B5BFDC87},,,-78.771158683324998,35.790221849812099,17SQV0142762973,,,-78.771158683325 35.7902218498121,,,,,Numbered Thoroughfare Address,,,,10/15/2020 20:28:42,,,Unknown,,State of North Carolina,
-1,,363,,363,,,,,STERLING HILL,Drive,,,STERLING HILL Drive,,,F,,,PHANMR80317**C,F PHANMR80317**C,,Hancock,FINDLAY,FINDLAY,,FINDLAY,STERLING HILL,,,,,,OH,45840,,{B38E320D-0AFA-4CDD-8EA5-FFF4EDB5B080},COUNTY,,-83.643142124960406,41.063301241594900,17TKF7790949150,,Unknown,-83.6431421249604 41.0633012415949,,,,,Numbered Thoroughfare Address,,,,6/29/2015 0:00:00,,,Residential,,OHIO LOCATION BASED RESPONSE SYSTEM,
-1,,14,,14,,,,,Burlington,Drive,,,Burlington Drive,,,,,,,,,Fairfield,Norwalk,Not stated,,NORWALK,,,,,,,CT,06851,,{9F95156F-46CB-4A6C-A9E6-33A67645E7AD},State of Connecticut Department of Emergency Services and Public Protection,,-73.404061807193301,41.130543576155397,18TXL3395854476,,Unknown,-73.4040618071933 41.1305435761554,,,,,Numbered Thoroughfare Address,,,,3/4/2022 0:00:00,,,Unknown,,State of Connecticut,
-1,,6617,,6617,,East,,,42ND,Street,,,East 42ND Street,,,,,,,,,Pima,TUCSON,TUCSON,,,,,,,,,AZ,85730,,{5CFF709C-9379-4514-8F37-28978858BB52},PIMA COUNTY ITD GIS,,-110.851023076000004,32.186519530000098,12SWA1404361120,,Unknown,-110.851023076 32.1865195300001,,,,,Numbered Thoroughfare Address,,,,2/1/2021 7:00:00,,,Unknown,,State of Arizona,
-1,,5609,,5609,,South,,,ANTHONY,Avenue,,,South ANTHONY Avenue,,,,,,,,,Lincoln,SIOUX FALLS,Not stated,,,,,,,,,SD,57106,,{EDF5ABA9-2C55-4792-A166-E10B7568522D},cityofsiouxfallsgis,,-96.808802295568498,43.495052793909998,14TPP7716218124,,Unknown,-96.8088022955685 43.49505279391,,,,,Numbered Thoroughfare Address,,,,12/16/2021 0:00:00,,,Residential,,"City of Sioux Falls, South Dakota",
-1,,1490,,1490,,,,,Delgany,Street,,,Delgany Street,,,Unit 808,,,,Unit 808,,Denver,Denver,Not stated,,,,,,,,,CO,80202,,{1A7BCE53-D5C1-4A18-A2C5-F98589C4265D},,,-105.003839834990998,39.751813453489000,13SDE9967100211,,Unknown,-105.003839834991 39.751813453489,,,,,Numbered Thoroughfare Address,,,,5/1/2022 0:00:00,,,Unknown,,Colorado OIT GIS,
-1,,1246,,1246,,,,,OAK,Street,,,OAK Street,,,,,,,,,Lawrence,SAINT FRANCISVILLE,Not stated,,,,,,,,,IL,62417,,{0AD1D2CF-1526-40A2-A6CD-70162E34B64E},Reserved for Future Use,,-87.755833644096100,38.714714242134697,16SDH3428885389,,Unknown,-87.7558336440961 38.7147142421347,,,,,Numbered Thoroughfare Address,,,,2/16/2023 0:00:00,,,Unknown,,State of Illinois,
-1,,26,,26,,,,,CHARLES,Street,,,CHARLES Street,,,,,,,,,Worcester,DOUGLAS,Not stated,East Douglas CDP,DOUGLAS,,,,,,,MA,01516,,{8AD0EFBA-8BA6-BA65-7AE0-03FAA16683D2},DOUGLAS,UNINC_COMM,-71.707980786999897,42.076768598000100,19TBG7599261848,,Structure - Rooftop,-71.7079807869999 42.0767685980001,,,,,Numbered Thoroughfare Address,,,,2/3/2014 0:00:00,,,Residential,,"MASSGIS, Massachusetts",
-1,,3414,,3414,,,,,Pebble Brook,Drive,,,Pebble Brook Drive,,,,,,,,,Yellowstone,Unincorporated,Billings,,,,,,,,,MT,59101,,{B4408D7C-2633-4ABB-95C0-A8909E80B689},Yellowstone County,,-108.647823096500005,45.707536640470103,12TXR8309064244,,Structure - Rooftop,-108.6478230965 45.7075366404701,,,,,Numbered Thoroughfare Address,,,,10/4/2021 0:00:00,,,Residential,,State of Montana,
-1,,7285,,7285,,,,,CROCKETT MARTIN,Road,,,CROCKETT MARTIN Road,,,,,,,,,Montgomery,Unincorporated,CONROE,,,,,,,,,TX,77306,,{8A43BEBD-91A6-49E3-BA24-1A6E0A96FED8},HGAC STARMAP,,-95.319041005000003,30.312786018000100,15RTP7700855723,,Unknown,-95.319041005 30.3127860180001,,,,,Numbered Thoroughfare Address,,2/1/2022 0:00:00,,7/27/2022 0:00:00,,,Unknown,,"Montgomery County, Texas",
-1,,2720,,2720,,East,,,BUSINESS 190,,,,East BUSINESS 190,,,,,,,,,Coryell,Unincorporated,COPPERAS COVE,,,,,,,,,TX,76522,,{619A2880-DB42-4533-8C7E-E2716848DF3D},CSEC,,-97.870629625000007,31.118755669999999,14RPV0768543311,,Unknown,-97.870629625 31.11875567,,,,,Numbered Thoroughfare Address,,10/2/2021 0:00:00,,8/4/2020 14:34:37,,,Unknown,,"Coryell County, Texas",
-1,,6111,,6111,,,,,8TH,Drive,,,8TH Drive,,,,,,,,,Lubbock,Unincorporated,LUBBOCK,,,,,,,,,TX,79416,,{D09FADE5-6E0B-480D-A346-220996B6B574},Lubbock ECD,,-101.945964888000006,33.589593337000103,14SKC2659820543,,Unknown,-101.945964888 33.5895933370001,,,,,Numbered Thoroughfare Address,,6/1/2022 0:00:00,,7/27/2022 0:00:00,,,Unknown,,"Lubbock County, Texas",
-1,,327,,327,,West,,,FIFTH,Street,,,West FIFTH Street,,,B,,,SVANSR00066**C,B SVANSR00066**C,,Van Wert,DELPHOS,DELPHOS,,DELPHOS,,,,,,,OH,45833,,{7246F1AC-41FD-460F-9F62-0F7C0B7C00D6},COUNTY,,-84.343573623023900,40.847008882033300,16TGL2393725170,,Unknown,-84.3435736230239 40.8470088820333,,,,,Numbered Thoroughfare Address,,,,6/1/2015 0:00:00,,,Residential,,OHIO LOCATION BASED RESPONSE SYSTEM,
-1,,100,,100,,,,,ADELINE,Drive,,,ADELINE Drive,,,,,,,,,Terrebonne Parish,Unincorporated,HOUMA,Bayou Blue CDP,,,United Houma Nation SDTSA,,,,,LA,70364,,{8CB578D9-E995-4096-879C-82A15736CA22},,,-90.721351730443203,29.666682546087699,15RYN2053084023,,Unknown,-90.7213517304432 29.6666825460877,,,,,Numbered Thoroughfare Address,,,,5/16/2018 0:00:00,,,Residential,,Terrebonne Parish Consolidated Government (TPCG) Louisiana,
-1,,15710,,15710,,,,,OLETA,Lane,,,OLETA Lane,,,,,,,,,Fort Bend,Unincorporated,SUGAR LAND,,,,,,,,,TX,77498,,{D4312D1D-A1EA-4AFB-92C9-7B5D63B8001E},HGAC STARMAP,,-95.662320050000005,29.653648776000100,15RTN4229083371,,Unknown,-95.66232005 29.6536487760001,,,,,Numbered Thoroughfare Address,,10/2/2021 0:00:00,,7/27/2022 0:00:00,,,Unknown,,"Fort Bend County, Texas",
-1,,285,,285,,,,,SUGAR GUM,Lane,,,SUGAR GUM Lane,,,23,,,,23,,Moore,PINEHURST,PINEHURST,,,,,,,,,NC,28374,,{AEA5F6D0-F0C6-4C90-A72A-8A5F8F09B60C},,,-79.479762372816197,35.175237650317399,17SPU3843393534,,Unknown,-79.4797623728162 35.1752376503174,,,,,Numbered Thoroughfare Address,,,,11/4/2021 15:32:05,,,Residential,,State of North Carolina,
-1,,9745,,9745,,,,,CONCORD,Pass,,,CONCORD Pass,,,,,,,,,Williamson,Unincorporated,BRENTWOOD,,,,,,,,,TN,37027,,{A32EE355-EF26-486D-A298-1BED10666D40},,,-86.705522309873999,35.982294084514500,16SEE2654682024,,Unknown,-86.705522309874 35.9822940845145,,,,,Numbered Thoroughfare Address,,11/30/1999 0:00:00,,2/2/2021 10:19:30,,,Unknown,,State of TN,
-1,,1081,,1081,,,,,LONESOME,Trail,,,LONESOME Trail,,,,,,,,,Hays,Unincorporated,DRIFTWOOD,,,,,,,,,TX,78619,,{BF62D546-3830-4CB6-84A8-E468118A5AFD},CAPCOG,,-98.028116385999994,30.056247344999999,14RNU9368525416,,Unknown,-98.028116386 30.056247345,,,,,Numbered Thoroughfare Address,,10/2/2021 0:00:00,,5/12/2021 0:00:00,,,Unknown,,"Hays County, Texas",
-1,,283,,283,,,,,JOLIE OAKS,Boulevard,,,JOLIE OAKS Boulevard,,,,,,,,,Terrebonne Parish,Unincorporated,THIBODAUX,Schriever CDP,,,United Houma Nation SDTSA,,,,,LA,70301,,{AE6E7787-9486-4367-A691-5BE3784590B4},,,-90.809883206461606,29.770378445143500,15RYN1174295351,,Unknown,-90.8098832064616 29.7703784451435,,,,,Numbered Thoroughfare Address,,,,5/16/2018 0:00:00,,,Unknown,,Terrebonne Parish Consolidated Government (TPCG) Louisiana,
-1,,4832,,4832,,South,,,Xenia,Street,,,South Xenia Street,,,,,,,,,Denver,Denver,Not stated,,,,,,,,,CO,80237,,{1D6AB4EC-5064-4C5E-9388-D70A857F319F},,,-104.885857589411998,39.628364733256603,13SED0979586516,,Unknown,-104.885857589412 39.6283647332566,,,,,Numbered Thoroughfare Address,,,,5/1/2022 0:00:00,,,Unknown,,Colorado OIT GIS,
-1,,11311,,11311,,,,,SIDNEY CREST,Avenue,,,SIDNEY CREST Avenue,,,,,,,,,Mecklenburg,CHARLOTTE,CHARLOTTE,,,,,,,,,NC,28213,,{FF657A8A-AFBD-46C7-A75E-B2C6338C69A1},,,-80.693600930808202,35.300768960793803,17SNV2785606441,,Unknown,-80.6936009308082 35.3007689607938,,,,,Numbered Thoroughfare Address,,,,5/5/2020 18:16:35,,,Residential,,State of North Carolina,
-1,,1266,,1266,,,,,26 1/2,Avenue,,,26 1/2 Avenue,,,,,,,,,Barron,Unincorporated,RICE LAKE,,,,,,,,,WI,54868,9507,{454422DE-3DAF-4B55-B635-99652EE58020},rhonda.sukys@co.barron.wi.us,,-91.895840809999996,45.589016450000003,15TWL8612848978,,Unknown,-91.89584081 45.58901645,,,,,Numbered Thoroughfare Address,,,,7/5/2018 9:16:11,,,Unknown,,State of Wisconsin,
-1,,20347,,20347,,,,,TOWNSHIP ROAD X,,,,TOWNSHIP ROAD X,,,,,,THENTR0000X**C,THENTR0000X**C,,Henry,Unincorporated,RIDGEVILLE CORNERS,Ridgeville Corners CDP,,,,,,,,OH,43555,,{9496270D-7EBB-4AC2-B6A0-8047F66438C4},COUNTY,,-84.256738434225298,41.437588266534000,16TGL2919090967,,Unknown,-84.2567384342253 41.437588266534,,,,,Numbered Thoroughfare Address,,,,4/30/2010 0:00:00,,,Commercial,,OHIO LOCATION BASED RESPONSE SYSTEM,
-1,,515,,515,,,,,BELLVIEW,Road,,,BELLVIEW Road,,,,,,,,,Moore,Unincorporated,ROBBINS,,,,,,,,,NC,27325,,{85AF1A60-5AA9-4AF4-AA9A-3F24962EBB50},,,-79.567912889647403,35.442087678734502,17SPV2997823012,,Unknown,-79.5679128896474 35.4420876787345,,,,,Numbered Thoroughfare Address,,,,2/9/2023 0:00:00,,,Unknown,,State of North Carolina,
-1,,10248,,10248,,,,,HANKS CREEK,Road,,,HANKS CREEK Road,,,,,,,,,Tarrant,Unincorporated,FORT WORTH,,,,,,,,,TX,,,{78DF4EDE-3445-4210-860E-524EF830DD86},Tarrant Co 911,,-97.505961021999994,32.666576245999998,14SPB4009615310,,Unknown,-97.505961022 32.666576246,,,,,Numbered Thoroughfare Address,,5/1/2022 0:00:00,,5/4/2021 0:00:00,,,Unknown,,"Tarrant County, Texas",
-1,,5740,,5740,,,,,CHESTNUT HILLS,Drive,,,CHESTNUT HILLS Drive,,,,,,,,,Sullivan,Unincorporated,KINGSPORT,,,,,,,,,TN,37664,,{BD36EF28-6E8B-472D-8217-911371F43A65},,,-82.464376509299399,36.551233396707602,17SLA6893946088,,Unknown,-82.4643765092994 36.5512333967076,,,,,Numbered Thoroughfare Address,,11/30/1999 0:00:00,,7/31/2020 15:58:22,,,Unknown,,State of TN,
-1,,900,,900,,,,,HEATHER,Lane,,,HEATHER Lane,,,,,,,,,Montrose,MONTROSE,Not stated,,,,,,,,,CO,81401,,{3AE685B2-9E48-419E-B4CE-69D087ACD3C9},,,-107.842775803425994,38.478400682283699,13SBC5201862726,,Unknown,-107.842775803426 38.4784006822837,,,,,Numbered Thoroughfare Address,,,,8/20/2022 0:00:00,,,Unknown,,Colorado OIT GIS,
-1,,105,,105,,East,,,DAVIS,Street,,,East DAVIS Street,,,,,,,,,Johnston,SMITHFIELD,SMITHFIELD,,,,,,,,,NC,27577,,{20509C80-8A11-4B06-9CDE-C2FD47DB670B},,,-78.351620133612798,35.507175797440802,17SQV4019632514,,Unknown,-78.3516201336128 35.5071757974408,,,,,Numbered Thoroughfare Address,,,,2/9/2023 0:00:00,,,Unknown,,State of North Carolina,
-1,,52,,52,,,,,Birch,Avenue,,,Birch Avenue,,,Apartment 1,,,,Apartment 1,,Mercer,"Mercer, Princeton",Princeton,,,,,,,,,NJ,08542,,{45737E6E-D525-4CAA-A06D-481E1F62089C},Civil Solutions,,-74.664409018763706,40.356772898914699,18TWK2849667410,,Structure - Rooftop,-74.66440901876368 40.35677289891466,,,,afcd9ead-45c2-4a00-b6d3-9f7070820760,Numbered Thoroughfare Address,,,,5/18/2022 17:57:53,,,Residence,,State of New Jersey,13c8f5a1-4f72-4c77-b488-b0b620ac6078
-1,,6905,,6905,,,,,MONTAUK,Court,,,MONTAUK Court,,1,,,,,1,,Boone,Unincorporated,COLUMBIA,,,,,,,,,MO,65203,,{1FE0FB56-E9D5-4186-9E06-ADEF615A0036},CITY OF COLUMBIA,,-92.398561181000005,38.871841926000101,15SWD5217302726,,Structure - Interior,-92.398561181 38.8718419260001,,,,,Numbered Thoroughfare Address,,,,2/2/2022 0:00:00,,,Unknown,,"Boone County, Missouri",
-1,,6301,,6301,,,,,Oak Knoll,Plaza,,,Oak Knoll Plaza,,,,,,,,,Washington,Unincorporated,Not stated,,,,,,,,,MN,55125,,{7E3DCC6F-2912-41A5-B5C8-5955898D3832},Woodbury,,-92.979593962503202,44.941701971494403,15TWK0160976474,,Structure - Rooftop,-92.9795939625032 44.9417019714944,,,,,Numbered Thoroughfare Address,,12/27/2017 13:33:41,,5/14/2019 14:35:00,,,Residential,,MetroGIS Coordinating Committee,
-1,,165,,165,,,,,Outer,Drive,,,Outer Drive,,,,,,,,,Anderson,Unincorporated,OAK RIDGE,,,,,,,,,TN,37830,,{3F293F36-9CA6-4AE7-95DD-DA23587544C3},City of Oak Ridge,,-84.249534920318695,36.033397973945199,16SGE4781791153,,Unknown,-84.2495349203187 36.0333979739452,,,,,Numbered Thoroughfare Address,,11/30/1999 0:00:00,,10/16/2019 9:07:08,,,Unknown,,State of TN,
-1,,1363,,1363,,West,,,CHARITY,Road,,,West CHARITY Road,,,,,,,,,Duplin,Unincorporated,ROSE HILL,,,,,,,,,NC,28458,,{93BB6C24-C072-4FB7-A18F-64E253FE079A},,,-77.965622990430006,34.826106333125601,18STD2876857770,,Unknown,-77.96562299043 34.8261063331256,,,,,Numbered Thoroughfare Address,,,,8/15/2022 17:17:52,,,Unknown,,State of North Carolina,
-1,,3423,,3423,,,,,BROOKWOOD,Drive,,,BROOKWOOD Drive,,,,,,,,,Harris,Unincorporated,LA PORTE,,,,,,,,,TX,77571,,{1E24EEAE-2CAA-460D-8A74-BFE7CE67F140},HGAC STARMAP,,-95.103846098000005,29.657612610000101,15RTN9637282697,,Unknown,-95.103846098 29.6576126100001,,,,,Numbered Thoroughfare Address,,10/2/2021 0:00:00,,7/27/2022 0:00:00,,,Unknown,,"Harris County, Texas",
